C1orf43_chr1_154184933_154193095	chr1:154212457-154220619	chr1:154214456-154214574
CUEDC1_chr17_55945510_55950216	chr17:57868149-57872855	chr17:57869121-57869193
SPTAN1_chr9_131329016_131337094	chr9:128566737-128574815	chr9:128568771-128568897
FLCN_chr17_17131202_17136215	chr17:17227888-17232901	chr17:17231793-17231882
KIAA1432_chr9_5747301_5754930	chr9:5747301-5754930	chr9:5753535-5753646
ATG2A_chr11_64665557_64666314	chr11:64898085-64898842	chr11:64898260-64898362
PPP2R2D_chr10_133753534_133757649	chr10:131940030-131944145	chr10:131940581-131940694
CDK4_chr12_58142373_58146105	chr12:57748590-57752322	chr12:57751206-57751342
SRPK2_chr7_104844074_105029341	chr7:105203627-105388894	chr7:105268805-105268869
SERINC3_chr20_43132455_43135637	chr20:44503814-44506996	chr20:44504800-44504891
ABCD4_chr14_74754512_74757202	chr14:74287809-74290499	chr14:74290026-74290118
ARID5B_chr10_63816875_63829556	chr10:62057116-62069797	chr10:62059242-62059295
COG2_chr1_230822680_230824308	chr1:230686934-230688562	chr1:230688070-230688143
PPIA_chr7_44836279_44839610	chr7:44796680-44800011	chr7:44799391-44799480
ADRM1_chr20_60881252_60882508	chr20:62306196-62307452	chr20:62306647-62306734
CDC34_chr19_531732_536340	chr19:531732-536340	chr19:535836-535923
BCAR1_chr16_75262928_75269884	chr16:75229030-75235986	chr16:75233845-75233935
PSMD1_chr2_231949732_232011070	chr2:231085018-231146356	chr2:231087116-231087181
CABIN1_chr22_24562606_24567963	chr22:24166638-24171995	chr22:24168446-24168521
PCIF1_chr20_44574838_44576662	chr20:45946199-45948023	chr20:45947072-45947166
TMEM110_MUSTN1_chr3_52878844_52886714	chr3:52844828-52852698	chr3:52849791-52849913
LRRCC1_chr8_86043994_86048198	chr8:85131759-85135963	chr8:85134846-85135032
PGM2_chr4_37848551_37850272	chr4:37846930-37848651	chr4:37847201-37847295
SF3B3_chr16_70572225_70578436	chr16:70538322-70544533	chr16:70539103-70539207
NIPA2_chr15_23012278_23021429	chr15:22851638-22860789	chr15:22853211-22853268
UBA2_chr19_34942885_34951471	chr19:34451980-34460566	chr19:34458768-34458924
ABCD4_chr14_74754512_74757202	chr14:74287809-74290499	chr14:74288715-74288765
ANAPC10_chr4_145916347_146017263	chr4:144995195-145096111	chr4:145081659-145081750
SLC33A1_chr3_155547476_155571106	chr3:155829687-155853317	chr3:155833467-155833585
TBP_chr6_170878699_170881941	chr6:170569611-170572853	chr6:170571409-170571504
CUL1_chr7_148454074_148456730	chr7:148756982-148759638	chr7:148759303-148759354
NCAPD2_chr12_6604241_6619976	chr12:6495075-6510810	chr12:6509716-6509792
FAM204A_chr10_120085665_120095935	chr10:118326153-118336423	chr10:118335113-118335213
UNC119_chr17_26874694_26879578	chr17:28547676-28552560	chr17:28547998-28548101
TMEM199_chr17_26684730_26686427	chr17:28357707-28359404	chr17:28358914-28358989
ASUN_chr12_27081635_27089747	chr12:26928702-26936814	chr12:26934555-26934630
TYW5_chr2_200800653_200803793	chr2:199935930-199939070	chr2:199936404-199936492
DHDDS_chr1_26764658_26774667	chr1:26438167-26448176	chr1:26446315-26446432
SNRNP200_chr2_96944546_96949090	chr2:96278808-96283352	chr2:96281813-96281922
MPHOSPH6_chr16_82181766_82197799	chr16:82148161-82164194	chr16:82151423-82151514
ESCO1_chr18_19116002_19144278	chr18:21536041-21564317	chr18:21560858-21560990
NCAPD2_chr12_6604241_6619976	chr12:6495075-6510810	chr12:6510074-6510133
RAB18_chr10_27798803_27822782	chr10:27509874-27533853	chr10:27526827-27526889
PDCD5_chr19_33076721_33078322	chr19:32585815-32587416	chr19:32586857-32586929
ABCF1_chr6_30557925_30559208	chr6:30590148-30591431	chr6:30590305-30590378
EIF6_chr20_33868456_33872607	chr20:35280653-35284804	chr20:35284175-35284261
ZYX_chr7_143079893_143085751	chr7:143382800-143388658	chr7:143388218-143388339
TRIP10_chr19_6742977_6743609	chr19:6742966-6743598	chr19:6743193-6743256
ABCD4_chr14_74754512_74757202	chr14:74287809-74290499	chr14:74289482-74289519
TATDN2_chr3_10290595_10302354	chr3:10248911-10260670	chr3:10249194-10249614
AKT3_chr1_243736227_243778463	chr1:243572925-243615161	chr1:243613670-243613739
HNRNPH3_chr10_70096955_70099312	chr10:68337198-68339555	chr10:68339139-68339226
RAN_chr12_131356614_131357673	chr12:130872069-130873128	chr12:130872583-130872920
HNRNPU_chr1_245023636_245027844	chr1:244860334-244864542	chr1:244862618-244862730
RCC1_chr1_28862382_28863411	chr1:28535870-28536899	chr1:28536261-28536381
LACE1_chr6_108645028_108678024	chr6:108323824-108356820	chr6:108346987-108347039
TAMM41_chr3_11858561_11871384	chr3:11817087-11829910	chr3:11826717-11826805
SUPT5H_chr19_39960758_39962143	chr19:39470118-39471503	chr19:39470376-39470523
MATR3_chr5_138629410_138651877	chr5:139293721-139316188	chr5:139315696-139315738
ESYT1_chr12_56526502_56527458	chr12:56132718-56133674	chr12:56133416-56133465
DHX36_chr3_154000976_154002776	chr3:154283187-154284987	chr3:154284582-154284669
SP100_chr2_231327149_231331069	chr2:230462434-230466354	chr2:230464066-230464150
PIAS1_chr15_68473549_68480402	chr15:68181211-68188064	chr15:68183629-68183667
KIAA0586_chr14_58941324_58949430	chr14:58474606-58482712	chr14:58477122-58477241
USP3_chr15_63848865_63852169	chr15:63556666-63559970	chr15:63558105-63558188
REXO2_chr11_114310303_114320784	chr11:114439581-114450062	chr11:114443855-114443933
HSP90AA1_chr14_102547385_102549639	chr14:102081048-102083302	chr14:102082110-102082444
FGFR1_chr8_38285438_38315052	chr8:38427920-38457534	chr8:38428351-38428435
PDXDC1_chr16_15116560_15123913	chr16:15022703-15030056	chr16:15026642-15026706
LPHN1_chr19_14288342_14316972	chr19:14177530-14206160	chr19:14183532-14183697
NCKAP1_chr2_183817132_183818059	chr2:182952404-182953331	chr2:182952792-182952923
HNRPDL_chr4_83348585_83349599	chr4:82427432-82428446	chr4:82428017-82428179
ACAT2_chr6_160198333_160200078	chr6:159777301-159779046	chr6:159778169-159778280
CCNB1_chr5_68463734_68467279	chr5:69167907-69171452	chr5:69168172-69168343
TMEM199_chr17_26684669_26686427	chr17:28357646-28359404	chr17:28358915-28358989
PDS5A_chr4_39843567_39847500	chr4:39841947-39845880	chr4:39844655-39844801
STX16_chr20_57227128_57243183	chr20:58652072-58668127	chr20:58667489-58667597
ANKFY1_chr17_4088112_4098472	chr17:4184817-4195177	chr17:4189381-4189479
TMEM65_chr8_125334345_125384933	chr8:124322104-124372692	chr8:124323320-124323375
HMMR_chr5_162896646_162900259	chr5:163469640-163473253	chr5:163471184-163471271
MATR3_chr5_138629336_138651877	chr5:139293647-139316188	chr5:139307238-139308327
ARF4_chr3_57561274_57583061	chr3:57575547-57597334	chr3:57577315-57577387
NARS_chr18_55283048_55289024	chr18:57615816-57621792	chr18:57620568-57620651
UBTF_chr17_42290186_42293177	chr17:44212818-44215809	chr17:44213217-44213282
NAT10_chr11_34161946_34163364	chr11:34140399-34141817	chr11:34141088-34141208
CLPX_chr15_65448029_65450248	chr15:65155691-65157910	chr15:65156777-65156932
RAB4A_chr1_229424475_229433383	chr1:229288728-229297636	chr1:229295847-229295910
HMMR_chr5_162896646_162898469	chr5:163469640-163471463	chr5:163471184-163471271
ZNF75A_chr16_3361752_3367022	chr16:3311752-3317022	chr16:3312676-3312768
AGAP6_chr10_51751435_51761856	chr10:49991675-50002096	chr10:49994394-49994429
2_Sep_chr2_242283166_242287606	chr2:241343751-241348191	chr2:241346165-241346249
NEXN_chr1_78383809_78392296	chr1:77918124-77926611	chr1:77925187-77925229
DPP9_chr19_4697562_4702167	chr19:4697550-4702155	chr19:4700215-4700277
KIAA1432_chr9_5747301_5754930	chr9:5747301-5754930	chr9:5748584-5748714
ANKRD13A_chr12_110456943_110463628	chr12:110019138-110025823	chr12:110024045-110024112
NAA40_chr11_63713311_63719805	chr11:63945839-63952333	chr11:63946950-63947003
RFC4_chr3_186507668_186509639	chr3:186789879-186791850	chr3:186790141-186790255
INPPL1_chr11_71945570_71946495	chr11:72234526-72235451	chr11:72235115-72235203
PHB2_chr12_7077033_7079443	chr12:6967870-6970280	chr12:6968410-6968708
UBXN4_chr2_136513156_136527393	chr2:135755586-135769823	chr2:135761817-135761911
PRKDC_chr8_48775959_48790412	chr8:47863398-47877851	chr8:47864555-47864763
NCOR2_chr12_124817675_124820178	chr12:124333129-124335632	chr12:124334423-124334617
PDHA1_chrX_19368054_19375837	chrX:19349936-19357719	chrX:19351259-19351407
C19orf55_chr19_36255754_36258967	chr19:35764853-35768065	chr19:35765066-35765176
RING1_chr6_33176271_33177907	chr6:33208494-33210130	chr6:33209625-33209786
RNF41_chr12_56601931_56607854	chr12:56208147-56214070	chr12:56210296-56210568
AGAP1_chr2_236792038_236877267	chr2:235883394-235968623	chr2:235930764-235930923
INPPL1_chr11_71946339_71947030	chr11:72235295-72235986	chr11:72235674-72235753
EIF4H_chr7_73604151_73611431	chr7:74189821-74197101	chr7:74190246-74190306
LYAR_chr4_4285347_4291896	chr4:4283620-4290169	chr4:4286518-4286572
LMO7_chr13_76393528_76398009	chr13:75819392-75823873	chr13:75821176-75821609
CCT8_chr21_30439876_30445886	chr21:29067555-29073565	chr21:29069422-29069502
ZNF790_chr19_37309223_37314692	chr19:36818321-36823790	chr19:36823284-36823380
IGF2BP2_chr3_185407142_185542812	chr3:185689354-185825024	chr3:185692698-185692762
VTI1A_chr10_114207033_114224517	chr10:112447275-112464758	chr10:112460523-112460582
FRYL_chr4_48636434_48782316	chr4:48634417-48780299	chr4:48710518-48710698
ARL1_chr12_101794839_101799759	chr12:101401061-101405981	chr12:101402864-101402946
RTN4_chr2_55199949_55209789	chr2:54972813-54982653	chr2:54974694-54974764
HSPA9_chr5_137909451_137911092	chr5:138573762-138575403	chr5:138574067-138574169
MYOF_chr10_95134519_95141153	chr10:93374762-93381396	chr10:93379862-93379987
TRIP6_chr7_100464759_100466488	chr7:100867137-100868866	chr7:100867860-100867988
HUWE1_chrX_53569403_53571723	chrX:53542442-53544762	chrX:53543840-53543968
MAP4K3_chr2_39499423_39505627	chr2:39272282-39278486	chr2:39272481-39272542
SRF_chr6_43141584_43144405	chr6:43173846-43176667	chr6:43175705-43175967
HERPUD1_chr16_56969146_56970729	chr16:56935234-56936817	chr16:56935400-56935475
MEAF6_chr1_37967404_37975143	chr1:37501803-37509542	chr1:37509277-37509323
TBL2_chr7_72984740_72987300	chr7:73570410-73572970	chr7:73571188-73571341
ELOVL5_chr6_53139887_53156761	chr6:53275089-53291963	chr6:53276178-53276256
SAR1A_chr10_71920759_71930228	chr10:70161003-70170472	chr10:70161618-70161702
PMPCB_chr7_102950761_102952343	chr7:103310314-103311896	chr7:103311642-103311728
CDK6_chr7_92404009_92465908	chr7:92774695-92836594	chr7:92833090-92833690
CDK16_chrX_47083036_47084142	chrX:47223637-47224743	chrX:47224384-47224476
C14orf129_chr14_96829813_96848842	chr14:96363476-96382505	chr14:96379687-96379788
UBR5_chr8_103373352_103424987	chr8:102361124-102412759	chr8:102361581-102361626
HUWE1_chrX_53569403_53571723	chrX:53542442-53544762	chrX:53543885-53543968
EIF2AK4_chr15_40314719_40321665	chr15:40022518-40029464	chr15:40025976-40026089
STAM_chr10_17686123_17730172	chr10:17644124-17688173	chr10:17660463-17660548
FANCB_chrX_14871160_14877456	chrX:14853038-14859334	chrX:14857861-14857954
PTPN21_chr14_88945263_88962836	chr14:88478919-88496492	chr14:88485781-88485842
AATF_chr17_35307513_35344030	chr17:36950213-36986731	chr17:36953769-36953907
SNTB2_chr16_69304045_69333677	chr16:69270142-69299774	chr16:69284047-69284244
C1QBP_chr17_5336612_5341593	chr17:5433292-5438273	chr17:5433668-5433767
RBM42_chr19_36123999_36125275	chr19:35633097-35634373	chr19:35633686-35634019
NAA25_chr12_112486095_112491461	chr12:112048291-112053657	chr12:112049482-112049611
PDS5B_chr13_33306237_33315286	chr13:32732100-32741148	chr13:32735171-32735330
EXOSC10_chr1_11136898_11137708	chr1:11076841-11077651	chr1:11077329-11077443
PDIA6_chr2_10937825_10952880	chr2:10797699-10812754	chr2:10810242-10810420
ZNF275_chrX_152599612_152611079	chrX:153334154-153345621	chrX:153336633-153336710
DENR_chr12_123238239_123247803	chr12:122753692-122763256	chr12:122762186-122762206
SETD3_chr14_99866435_99871708	chr14:99400098-99405371	chr14:99404224-99404310
MYSM1_chr1_59150824_59156066	chr1:58685152-58690394	chr1:58690225-58690249
PPP6R3_chr11_68315534_68334634	chr11:68548066-68567166	chr11:68551120-68551186
CCNI_chr4_77976302_77977476	chr4:77055149-77056323	chr4:77055961-77056102
COMMD2_chr3_149459176_149469272	chr3:149741389-149751485	chr3:149750256-149750382
PACSIN2_chr22_43272142_43275175	chr22:42876136-42879169	chr22:42876887-42877010
SLC33A1_chr3_155547476_155551830	chr3:155829687-155834041	chr3:155833467-155833585
PDE4DIP_chr1_144906058_144909960	chr1:148974513-148978415	chr1:148977936-148978053
CRLS1_chr20_5990424_6015169	chr20:6009778-6034523	chr20:6015360-6015490
UQCC_chr20_33954359_33981999	chr20:35366556-35394196	chr20:35374183-35374256
KIAA0913_chr10_75545382_75548948	chr10:73785624-73789190	chr10:73788669-73788823
PPP2R2A_chr8_26217684_26223922	chr8:26360168-26366406	chr8:26362683-26362848
SNRNP200_chr2_96945188_96949090	chr2:96279450-96283352	chr2:96281813-96281922
RALGAPB_chr20_37199411_37207502	chr20:38570768-38578859	chr20:38574149-38574298
SHC1_chr1_154935777_154938707	chr1:154963301-154966231	chr1:154965945-154966080
SS18_chr18_23614968_23619420	chr18:26035004-26039456	chr18:26035830-26035923
USP10_chr16_84801798_84813525	chr16:84768192-84779919	chr16:84772540-84772685
CCM2_chr7_45039847_45112382	chr7:45000248-45072783	chr7:45038252-45038426
CXorf26_chrX_75392770_75394784	chrX:76172935-76174949	chrX:76173584-76173650
UBR4_chr1_19431078_19432336	chr1:19104584-19105842	chr1:19105047-19105189
LIN7B_chr19_49617617_49621275	chr19:49114360-49118018	chr19:49115259-49115331
SGTB_chr5_64967741_64976383	chr5:65671914-65680556	chr5:65672243-65672281
PAFAH1B1_chr17_2541392_2570492	chr17:2638098-2667198	chr17:2666015-2666090
PRRC1_chr5_126859151_126862470	chr5:127523459-127526778	chr5:127524530-127524920
TLE4_chr9_82337365_82340258	chr9:79722450-79725343	chr9:79722958-79723035
SASH1_chr6_148848588_148854102	chr6:148527452-148532966	chr6:148531525-148531661
PHTF2_chr7_77569515_77581029	chr7:77940198-77951712	chr7:77949677-77949833
DLAT_chr11_111896921_111904254	chr11:112026197-112033530	chr11:112028791-112028945
DPP9_chr19_4702614_4704316	chr19:4702602-4704304	chr19:4703885-4704054
SLC7A7_chr14_23242498_23248146	chr14:22773289-22778937	chr14:22773932-22774116
CHRM3_chr1_239841485_239990678	chr1:239678185-239827378	chr1:239718795-239718899
POT1_chr7_124493025_124503694	chr7:124852971-124863640	chr7:124858956-124859112
DNAJB11_chr3_186299783_186301765	chr3:186581994-186583976	chr3:186582715-186582773
STOML2_chr9_35101131_35101808	chr9:35101134-35101811	chr9:35101425-35101560
RAD54B_chr8_95390407_95392634	chr8:94378179-94380406	chr8:94378567-94378634
QKI_chr6_163876310_163956157	chr6:163455278-163535125	chr6:163478779-163478896
TCERG1_chr5_145882937_145886770	chr5:146503374-146507207	chr5:146503823-146504006
MID1_chrX_10450519_10491227	chrX:10482479-10523187	chrX:10495583-10495691
GPN2_chr1_27210650_27215616	chr1:26884159-26889125	chr1:26885972-26886133
SCYL1_chr11_65293391_65294588	chr11:65525920-65527117	chr11:65526123-65526350
TTC23_chr15_99676527_99696502	chr15:99136322-99156297	chr15:99139316-99139467
MACF1_chr1_39914265_39918022	chr1:39448593-39452350	chr1:39451051-39451211
ATXN2L_chr16_28846378_28847079	chr16:28835057-28835758	chr16:28835277-28835399
EIF3M_chr11_32615411_32622378	chr11:32593865-32600832	chr11:32594913-32595013
RBM39_chr20_34312959_34320057	chr20:35725037-35732135	chr20:35729311-35729365
PPP1R10_chr6_30572364_30573812	chr6:30604587-30606035	chr6:30604993-30605094
SPATS2_chr12_49908337_49916636	chr12:49514554-49522853	chr12:49519072-49519182
DLST_chr14_75360050_75367075	chr14:74893347-74900372	chr14:74894311-74894409
SMG7_chr1_183514064_183518423	chr1:183544929-183549288	chr1:183545965-183546337
DDIT3_chr12_57910370_57911536	chr12:57516587-57517753	chr12:57517268-57517424
RAN_chr12_131356423_131357673	chr12:130871878-130873128	chr12:130872583-130872629
ELAC2_chr17_12903472_12905896	chr17:13000155-13002579	chr17:13002273-13002359
RAB2A_chr8_61429782_61496849	chr8:60517223-60584290	chr8:60558851-60558923
ASH2L_chr8_37972422_37976881	chr8:38114904-38119363	chr8:38116649-38116725
FAM204A_chr10_120085665_120095935	chr10:118326153-118336423	chr10:118335553-118335641
MTMR3_chr22_30398868_30404021	chr22:30002879-30008032	chr22:30007113-30007319
MRPS23_chr17_55918286_55926771	chr17:57840925-57849410	chr17:57841182-57841260
PRPF39_chr14_45576653_45578983	chr14:45107450-45109780	chr14:45108414-45108522
PAF1_chr19_39880119_39880801	chr19:39389479-39390161	chr19:39389639-39389761
SLC12A2_chr5_127477521_127484569	chr5:128141829-128148877	chr5:128147621-128147729
LIMS1_chr2_109150911_109288901	chr2:108534455-108672445	chr2:108670780-108670847
EIF2B4_chr2_27589940_27591600	chr2:27367073-27368733	chr2:27367456-27367559
USP14_chr18_163307_180339	chr18:163307-180339	chr18:166786-166819
RPE_chr2_210867373_210880836	chr2:210002649-210016112	chr2:210009656-210009736
C15orf29_chr15_34437598_34439490	chr15:34145397-34147289	chr15:34146760-34146850
C17orf75_chr17_30665228_30668303	chr17:32338209-32341284	chr17:32339812-32339938
EIF3B_chr7_2405951_2406680	chr7:2366316-2367045	chr7:2366524-2366591
SMARCE1_chr17_38787843_38792354	chr17:40631591-40636102	chr17:40632194-40632367
METAP2_chr12_95869849_95879757	chr12:95476073-95485981	chr12:95483214-95483280
HYOU1_chr11_118922149_118922884	chr11:119051437-119052172	chr11:119051818-119051951
XRCC4_chr5_82400726_82491755	chr5:83104907-83195936	chr5:83111027-83111203
ARRB1_chr11_74985117_74988492	chr11:75274073-75277448	chr11:75276838-75276911
RPTOR_chr17_78857580_78865637	chr17:80883780-80891837	chr17:80885007-80885148
USP25_chr21_17138315_17191165	chr21:15765996-15818846	chr21:15811136-15811210
ACSL3_chr2_223789173_223795530	chr2:222924455-222930812	chr2:222928861-222928936
MYOF_chr10_95134519_95141153	chr10:93374762-93381396	chr10:93377322-93377429
PDS5A_chr4_39902045_39905811	chr4:39900425-39904191	chr4:39902346-39902460
CHD8_chr14_21863070_21864051	chr14:21394911-21395892	chr14:21395297-21395352
PIK3C2A_chr11_17140191_17141521	chr11:17118644-17119974	chr11:17119219-17119313
DUS3L_chr19_5788034_5789730	chr19:5788023-5789719	chr19:5788356-5788398
SDHAP1_chr3_195686791_195692413	chr3:195959920-195965542	chr3:195963299-195963421
ARHGAP18_chr6_129921786_129932755	chr6:129600641-129611610	chr6:129607892-129608052
STK3_chr8_99560187_99718862	chr8:98547959-98706634	chr8:98579663-98579789
PAFAH1B1_chr17_2541392_2570492	chr17:2638098-2667198	chr17:2665371-2665456
PHB2_chr12_7077054_7079443	chr12:6967891-6970280	chr12:6968410-6968595
SMURF2_chr17_62579578_62587267	chr17:64583460-64591149	chr17:64586085-64586170
GNL3_chr3_52724960_52727062	chr3:52690944-52693046	chr3:52691541-52691629
BMS1_chr10_43293915_43312942	chr10:42798467-42817494	chr10:42816598-42816672
GTF3C2_chr2_27558494_27560175	chr2:27335627-27337308	chr2:27335916-27336425
ZDHHC5_chr11_57463391_57468659	chr11:57695919-57701187	chr11:57696760-57696873
HDAC7_chr12_48189989_48191275	chr12:47796206-47797492	chr12:47797016-47797142
KPNB1_chr17_45755411_45757500	chr17:47678045-47680134	chr17:47678307-47678413
FOXN3_chr14_89647044_89817152	chr14:89180700-89350808	chr14:89190386-89190449
CHEK1_chr11_125503057_125513795	chr11:125633162-125643900	chr11:125637448-125637544
AUP1_chr2_74755066_74756409	chr2:74527939-74529282	chr2:74528416-74528489
NA_chr12_123645682_123648637	chr12:123161135-123164090	chr12:123163013-123163134
SDAD1_chr4_76886916_76890552	chr4:75965763-75969399	chr4:75967276-75967334
DNAJB12_chr10_74096281_74100626	chr10:72336523-72340868	chr10:72338201-72338311
ADAM12_chr10_127789640_127806793	chr10:126101071-126118224	chr10:126108592-126108664
LAMB1_chr7_107595911_107601774	chr7:107955466-107961329	chr7:107959248-107959480
GCFC1_chr21_34110483_34116065	chr21:32738172-32743754	chr21:32743247-32743314
EXOC3_chr5_453511_462185	chr5:453396-462070	chr5:456888-457006
TOPBP1_chr3_133319416_133327806	chr3:133600572-133608962	chr3:133608534-133608696
NOL10_chr2_10742901_10747437	chr2:10602775-10607311	chr2:10603077-10603157
MBNL1_chr3_152163070_152177134	chr3:152445281-152459345	chr3:152456266-152456361
FNDC3B_chr3_171944660_172003774	chr3:172226870-172285984	chr3:172251259-172251541
CWF19L2_chr11_107304359_107312348	chr11:107433633-107441622	chr11:107439089-107439183
PARD3_chr10_34690753_34759191	chr10:34401825-34470263	chr10:34450316-34450448
RSU1_chr10_16737021_16806509	chr10:16695022-16764510	chr10:16754870-16754989
NCOR2_chr12_124817675_124820938	chr12:124333129-124336392	chr12:124334423-124335280
FMN2_chr1_240421244_240492467	chr1:240257944-240329167	chr1:240294821-240294883
SNX19_chr11_130750516_130776028	chr11:130880621-130906133	chr11:130903254-130903384
MCM3AP_chr21_47685234_47687056	chr21:46265320-46267142	chr21:46265924-46266166
SETD7_chr4_140453735_140477928	chr4:139532581-139556774	chr4:139546919-139547049
ATG16L1_chr2_234191327_234198999	chr2:233282681-233290353	chr2:233289853-233289974
STXBP5_chr6_147599216_147631374	chr6:147278080-147310238	chr6:147291093-147291172
MLL4_chr19_36223115_36224773	chr19:35732214-35733872	chr19:35733596-35733686
CORO1C_chr12_109048081_109052598	chr12:108654305-108658822	chr12:108657303-108657423
PTTG1IP_chr21_46271321_46276279	chr21:44851406-44856364	chr21:44855209-44855256
SYTL2_chr11_85411557_85430211	chr11:85700514-85719168	chr11:85704857-85705028
C2orf18_chr2_26987151_26998544	chr2:26764283-26775676	chr2:26775043-26775215
GBF1_chr10_104130463_104136189	chr10:102370706-102376432	chr10:102375358-102375584
PDHA1_chrX_19368054_19375837	chrX:19349936-19357719	chrX:19355685-19355757
SMPD4_chr2_130914157_130922018	chr2:130156584-130164445	chr2:130157250-130157396
ASXL1_chr20_30954186_31016051	chr20:32366383-32428248	chr20:32369011-32369123
CAND1_chr12_67703680_67705580	chr12:67309900-67311800	chr12:67310151-67310316
MANBA_chr4_103611752_103644198	chr4:102690595-102723041	chr4:102690879-102690957
C19orf42_chr19_16756471_16770941	chr19:16645660-16660130	chr19:16652604-16652961
CDC73_chr1_193202122_193219001	chr1:193232992-193249871	chr1:193236255-193236356
PPAP2A_chr5_54721690_54763977	chr5:55425862-55468149	chr5:55441850-55441908
MST4_chrX_131157332_131188889	chrX:132023304-132054861	chrX:132023507-132023659
RAB1A_chr2_65315430_65318212	chr2:65088296-65091078	chr2:65088938-65089070
PRRC2C_chr1_171535730_171544267	chr1:171566591-171575128	chr1:171571319-171571421
ODC1_chr2_10583827_10585175	chr2:10443701-10445049	chr2:10444473-10444647
TAF6_chr7_99710420_99711577	chr7:100112797-100113954	chr7:100113348-100113769
MBD3_chr19_1576677_1584676	chr19:1576678-1584677	chr19:1581091-1581269
NARS_chr18_55273088_55274715	chr18:57605856-57607483	chr18:57607133-57607333
UBE4A_chr11_118257152_118261519	chr11:118386437-118390804	chr11:118389724-118389905
SIPA1L2_chr1_232539193_232561554	chr1:232403447-232425808	chr1:232404124-232404178
DIABLO_chr12_122692215_122701416	chr12:122207668-122216869	chr12:122216487-122216584
NUBP2_chr16_1837941_1839083	chr16:1787940-1789082	chr16:1788137-1788207
ZC3H13_chr13_46594583_46626881	chr13:46020448-46052746	chr13:46045390-46045513
NAMPT_chr7_105912975_105925638	chr7:106272529-106285192	chr7:106274945-106275049
USP10_chr16_84733600_84779279	chr16:84699994-84745673	chr16:84733434-84733503
BBX_chr3_107474444_107493704	chr3:107755597-107774857	chr3:107772627-107773636
MARS_chr12_57881719_57884141	chr12:57487936-57490358	chr12:57489895-57489971
SEC61A1_chr3_127783719_127786455	chr3:128064876-128067612	chr3:128066953-128067151
TH1L_chr20_57568052_57569246	chr20:58992997-58994191	chr20:58993448-58993544
SPTAN1_chr9_131367574_131370268	chr9:128605295-128607989	chr9:128607603-128607703
SLC30A5_chr5_68412220_68414455	chr5:69116393-69118628	chr5:69117238-69117396
HNRNPUL1_chr19_41777986_41782203	chr19:41272081-41276298	chr19:41273981-41274055
CCDC150_chr2_197541277_197583355	chr2:196676553-196718631	chr2:196712144-196712252
EIF3D_chr22_36912751_36915548	chr22:36516704-36519501	chr22:36517300-36517493
SRSF5_chr14_70235320_70237822	chr14:69768603-69771105	chr14:69768797-69768896
ILVBL_chr19_15225797_15226732	chr19:15114986-15115921	chr19:15115565-15115671
PPFIA1_chr11_70181668_70185412	chr11:70335562-70339306	chr11:70338373-70338453
SESN1_chr6_109315664_109321876	chr6:108994461-109000673	chr6:108998512-108998755
PRKRA_chr2_179309148_179315878	chr2:178444421-178451151	chr2:178450241-178450411
ALKBH3_chr11_43904632_43908203	chr11:43883082-43886653	chr11:43883982-43884017
DARS_chr2_136681987_136701050	chr2:135924417-135943480	chr2:135932782-135932842
BTN2A1_chr6_26458149_26460056	chr6:26457921-26459828	chr6:26458606-26458718
XRN2_chr20_21336717_21338430	chr20:21356079-21357792	chr20:21356585-21356665
SEC23A_chr14_39517855_39532617	chr14:39048651-39063413	chr14:39055142-39055296
RBM26_chr13_79918382_79928705	chr13:79344247-79354570	chr13:79344668-79344794
DDIT3_chr12_57910375_57911536	chr12:57516592-57517753	chr12:57517268-57517438
FCHSD2_chr11_72600873_72632995	chr11:72889828-72921950	chr11:72902542-72902638
SEC31A_chr4_83778841_83784545	chr4:82857688-82863392	chr4:82862533-82862572
NCOR1_chr17_15968798_15973839	chr17:16065484-16070525	chr17:16067893-16068121
MTERFD2_chr2_242028639_242041724	chr2:241089224-241102309	chr2:241099395-241099894
GABPB1_chr15_50596162_50647605	chr15:50303965-50355408	chr15:50309690-50309798
GTF2F2_chr13_45710867_45827105	chr13:45136732-45252970	chr13:45207423-45207505
BMP2K_chr4_79793767_79833339	chr4:78872613-78912185	chr4:78887173-78887284
DBF4_chr7_87505848_87514473	chr7:87876533-87885158	chr7:87878052-87878133
MARS_chr12_57905790_57906747	chr12:57512007-57512964	chr12:57512302-57512353
C15orf23_chr15_40682036_40684224	chr15:40389835-40392023	chr15:40391492-40391554
TNPO1_chr5_72185612_72189362	chr5:72889785-72893535	chr5:72891809-72891896
SCAF8_chr6_155116142_155124757	chr6:154795008-154803623	chr6:154801970-154802147
PSMD2_chr3_184024538_184025804	chr3:184306750-184308016	chr3:184307613-184307708
LSM2_chr6_31766253_31774761	chr6:31798476-31806984	chr6:31806074-31806142
SAP130_chr2_128747137_128754065	chr2:127989563-127996491	chr2:127993186-127993308
PLXNA3_chrX_153697721_153698510	chrX:154469378-154470167	chrX:154469687-154469784
SSR3_chr3_156266693_156272906	chr3:156548904-156555117	chr3:156553654-156553781
RP4_604K5.1_chr1_87328983_87369131	chr1:86863300-86903448	chr1:86868052-86868102
PCNT_chr21_47860767_47865682	chr21:46440854-46445769	chr21:46444693-46444821
NUMA1_chr11_71720313_71727306	chr11:72009267-72016260	chr11:72010785-72010854
MRPS27_chr5_71593458_71616088	chr5:72297631-72320261	chr5:72314080-72314158
